User, Action, Channel Name, UNIX Time, ISO8601 Local Time
Colton R#7712,join,General,1642967714.4420211,2022-01-23T19:55:14.442067
nacnud4444#1062,leave,General,1642967859.0926077,2022-01-23T19:57:39.092638
nacnud4444#1062,join,General,1642967863.7695224,2022-01-23T19:57:43.769568
Iron Horse#7419,leave,General,1642967868.8696368,2022-01-23T19:57:48.869680
Iron Horse#7419,join,General,1642967869.723774,2022-01-23T19:57:49.723818
Colton R#7712,leave,General,1642968757.505442,2022-01-23T20:12:37.505489
jazzy#0143,leave,Gamer 3,1642968881.8043659,2022-01-23T20:14:41.804412
ClockworkGold#8535,leave,General,1642969065.345115,2022-01-23T20:17:45.345150
Luke L#0751,leave,Gamer 3,1642969441.6317563,2022-01-23T20:24:01.631803
donwersa#8598,leave,Gamer 3,1642969491.133735,2022-01-23T20:24:51.133782
Liam Straub#3257,leave,Gamer 3,1642969492.688932,2022-01-23T20:24:52.688978
Abby/Mrs. Nut#4051,leave,Gamer 3,1642969572.013249,2022-01-23T20:26:12.013294
Abby/Mrs. Nut#4051,join,General,1642969572.0134025,2022-01-23T20:26:12.013425
Good Nut#6488,leave,Gamer 3,1642969573.1341798,2022-01-23T20:26:13.134228
Good Nut#6488,join,General,1642969573.1343374,2022-01-23T20:26:13.134359
nacnud4444#1062,leave,General,1642971082.0871966,2022-01-23T20:51:22.087239
Iron Horse#7419,leave,General,1642972368.4991353,2022-01-23T21:12:48.499174
Peter#9962,leave,General,1642972886.4730532,2022-01-23T21:21:26.473092
ClockworkGold#8535,join,General,1642977164.2719018,2022-01-23T22:32:44.271946
AllRickyBobby#5706,join,General,1642979008.4038615,2022-01-23T23:03:28.403904
AllRickyBobby#5706,leave,General,1642981311.1109314,2022-01-23T23:41:51.110971
AllRickyBobby#5706,join,General,1642981315.998756,2022-01-23T23:41:55.998800
Daniel the maniel#7678,join,General,1642982228.9468074,2022-01-23T23:57:08.946853
ClockworkGold#8535,leave,General,1642982605.9435298,2022-01-24T00:03:25.943573
DrDooglestein#0148,join,General,1642982943.2381213,2022-01-24T00:09:03.238166
Peter#9962,join,General,1642983412.3384173,2022-01-24T00:16:52.338463
Daniel the maniel#7678,leave,General,1642983938.3353992,2022-01-24T00:25:38.335447
DrDooglestein#0148,leave,General,1642985386.8823798,2022-01-24T00:49:46.882422
Iron Horse#7419,join,General,1642985504.1831267,2022-01-24T00:51:44.183174
donwersa#8598,join,Gamer 3,1642986026.2803612,2022-01-24T01:00:26.280407
donwersa#8598,leave,Gamer 3,1642986145.555052,2022-01-24T01:02:25.555098
JOSH CARLSON#6495,join,General,1642986292.5872898,2022-01-24T01:04:52.587336
Annabelle B#6621,join,Gamer 3,1642986581.357705,2022-01-24T01:09:41.357733
ClockworkGold#8535,join,General,1642986719.000972,2022-01-24T01:11:59.001016
Iron Horse#7419,leave,General,1642986912.7898858,2022-01-24T01:15:12.789929
Iron Horse#7419,join,The Poop(ing) Deck,1642986912.790026,2022-01-24T01:15:12.790045
JOSH CARLSON#6495,leave,General,1642986915.3560398,2022-01-24T01:15:15.356087
JOSH CARLSON#6495,join,The Poop(ing) Deck,1642986915.3561947,2022-01-24T01:15:15.356217
ClockworkGold#8535,leave,General,1642986916.7988856,2022-01-24T01:15:16.798927
ClockworkGold#8535,join,The Poop(ing) Deck,1642986916.7990232,2022-01-24T01:15:16.799042
AllRickyBobby#5706,leave,General,1642986925.8795297,2022-01-24T01:15:25.879578
AllRickyBobby#5706,join,Gamer 3,1642986925.8796864,2022-01-24T01:15:25.879708
Colton R#7712,join,The Poop(ing) Deck,1642987008.7308323,2022-01-24T01:16:48.730870
donwersa#8598,join,Codimg Zoney,1642987628.2207932,2022-01-24T01:27:08.220833
Annabelle B#6621,leave,Gamer 3,1642987646.2728348,2022-01-24T01:27:26.272876
Annabelle B#6621,join,Codimg Zoney,1642987646.2730238,2022-01-24T01:27:26.273043
AllRickyBobby#5706,leave,Gamer 3,1642987647.1987064,2022-01-24T01:27:27.198748
AllRickyBobby#5706,join,Codimg Zoney,1642987647.1988428,2022-01-24T01:27:27.198861
Liam Straub#3257,join,Codimg Zoney,1642987821.3320973,2022-01-24T01:30:21.332143
Good Nut#6488,leave,General,1642987984.180722,2022-01-24T01:33:04.180767
Good Nut#6488,join,Codimg Zoney,1642987984.1808736,2022-01-24T01:33:04.180897
Good Nut#6488,leave,Codimg Zoney,1642987996.9444168,2022-01-24T01:33:16.944463
Good Nut#6488,join,General,1642987996.944569,2022-01-24T01:33:16.944590
Good Nut#6488,leave,General,1642988004.826637,2022-01-24T01:33:24.826676
Good Nut#6488,join,Codimg Zoney,1642988004.826773,2022-01-24T01:33:24.826791
AllRickyBobby#5706,leave,Codimg Zoney,1642988015.2602825,2022-01-24T01:33:35.260329
AllRickyBobby#5706,join,General,1642988015.2604337,2022-01-24T01:33:35.260455
Luke L#0751,join,Codimg Zoney,1642988029.159479,2022-01-24T01:33:49.159518
Annabelle B#6621,leave,Codimg Zoney,1642988036.9809318,2022-01-24T01:33:56.980973
Annabelle B#6621,join,General,1642988036.981066,2022-01-24T01:33:56.981084
Daniel the maniel#7678,join,The Poop(ing) Deck,1642988964.8571637,2022-01-24T01:49:24.857205
Luke L#0751,leave,Codimg Zoney,1642988990.5441318,2022-01-24T01:49:50.544177
hadleymineer#8442,join,Codimg Zoney,1642989111.3553653,2022-01-24T01:51:51.355413
hadleymineer#8442,leave,Codimg Zoney,1642989152.938616,2022-01-24T01:52:32.938649
AllRickyBobby#5706,leave,General,1642989726.214429,2022-01-24T02:02:06.214476
AllRickyBobby#5706,join,The Poop(ing) Deck,1642989726.214587,2022-01-24T02:02:06.214608
Liam Straub#3257,leave,Codimg Zoney,1642989881.9913955,2022-01-24T02:04:41.991428
donwersa#8598,leave,Codimg Zoney,1642989908.971901,2022-01-24T02:05:08.971939
AllRickyBobby#5706,leave,The Poop(ing) Deck,1642990079.6136281,2022-01-24T02:07:59.613669
AllRickyBobby#5706,join,General,1642990079.613764,2022-01-24T02:07:59.613782
Good Nut#6488,leave,Codimg Zoney,1642990407.0311236,2022-01-24T02:13:27.031170
Good Nut#6488,join,General,1642990407.0312774,2022-01-24T02:13:27.031299
tomlins212#4429,join,Gamer 3,1642992539.4567742,2022-01-24T02:48:59.456819
tomlins212#4429,leave,Gamer 3,1642992543.045833,2022-01-24T02:49:03.045872
tomlins212#4429,join,Gamer 3,1642992619.0297897,2022-01-24T02:50:19.029836
tomlins212#4429,leave,Gamer 3,1642992702.2831097,2022-01-24T02:51:42.283156
tomlins212#4429,join,General,1642992702.2832618,2022-01-24T02:51:42.283283
Liam Straub#3257,join,Study Bar 4,1642993122.9260132,2022-01-24T02:58:42.926058
tomlins212#4429,leave,General,1642993146.1652005,2022-01-24T02:59:06.165252
tomlins212#4429,join,Study Bar 4,1642993146.165355,2022-01-24T02:59:06.165375
Good Nut#6488,leave,General,1642993160.6084611,2022-01-24T02:59:20.608504
Good Nut#6488,join,Study Bar 4,1642993160.608599,2022-01-24T02:59:20.608617
AllRickyBobby#5706,leave,General,1642993477.2942057,2022-01-24T03:04:37.294251
AllRickyBobby#5706,join,Study Bar 4,1642993477.2943566,2022-01-24T03:04:37.294378
AllRickyBobby#5706,leave,Study Bar 4,1642993538.78155,2022-01-24T03:05:38.781594
AllRickyBobby#5706,join,General,1642993538.7816958,2022-01-24T03:05:38.781716
AllRickyBobby#5706,leave,General,1642993582.3934543,2022-01-24T03:06:22.393495
Annabelle B#6621,leave,General,1642993889.0917652,2022-01-24T03:11:29.091813
Abby/Mrs. Nut#4051,leave,General,1642993898.368829,2022-01-24T03:11:38.368877
Abby/Mrs. Nut#4051,join,Study Bar 4,1642993898.3689878,2022-01-24T03:11:38.369010
Peter#9962,leave,General,1642993901.0366344,2022-01-24T03:11:41.036665
ClockworkGold#8535,leave,The Poop(ing) Deck,1642993928.4703562,2022-01-24T03:12:08.470399
ClockworkGold#8535,join,The Poop(ing) Deck,1642993937.1040192,2022-01-24T03:12:17.104059
Peter#9962,join,The Poop(ing) Deck,1642993974.1541886,2022-01-24T03:12:54.154237
Abby/Mrs. Nut#4051,leave,Study Bar 4,1642994083.1536803,2022-01-24T03:14:43.153728
Colton R#7712,leave,The Poop(ing) Deck,1642994672.9834435,2022-01-24T03:24:32.983482
Colton R#7712,join,Asleep,1642994672.983569,2022-01-24T03:24:32.983585
Colton R#7712,leave,Asleep,1642995258.1124792,2022-01-24T03:34:18.112528
Colton R#7712,join,The Poop(ing) Deck,1642995258.1126325,2022-01-24T03:34:18.112658
Colton R#7712,leave,The Poop(ing) Deck,1642995300.9750783,2022-01-24T03:35:00.975118
ClockworkGold#8535,leave,The Poop(ing) Deck,1642995526.3497488,2022-01-24T03:38:46.349791
Good Nut#6488,leave,Study Bar 4,1642995705.504472,2022-01-24T03:41:45.504517
Peter#9962,leave,The Poop(ing) Deck,1642995798.155965,2022-01-24T03:43:18.155999
Iron Horse#7419,leave,The Poop(ing) Deck,1642995799.3215616,2022-01-24T03:43:19.321607
Daniel the maniel#7678,leave,The Poop(ing) Deck,1642995800.0268426,2022-01-24T03:43:20.026889
Liam Straub#3257,leave,Study Bar 4,1642997672.0088723,2022-01-24T04:14:32.008914
Liam Straub#3257,join,Study Bar 4,1642997674.0140972,2022-01-24T04:14:34.014145
AllRickyBobby#5706,join,General,1642998104.7860286,2022-01-24T04:21:44.786061
AllRickyBobby#5706,leave,General,1642998113.2648664,2022-01-24T04:21:53.264927
jazzy#0143,join,Study Bar 4,1642999026.5636854,2022-01-24T04:37:06.563730
AllRickyBobby#5706,join,Study Bar 4,1642999084.5619695,2022-01-24T04:38:04.562007
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1642999973.634974,2022-01-24T04:52:53.635012
JOSH CARLSON#6495,join,Asleep,1642999973.6351016,2022-01-24T04:52:53.635118
JOSH CARLSON#6495,leave,Asleep,1643000619.6201959,2022-01-24T05:03:39.620237
JOSH CARLSON#6495,join,Study Bar 4,1643000619.6203318,2022-01-24T05:03:39.620350
JOSH CARLSON#6495,leave,Study Bar 4,1643000625.3086295,2022-01-24T05:03:45.308675
JOSH CARLSON#6495,join,The Poop(ing) Deck,1643000632.947489,2022-01-24T05:03:52.947535
JOSH CARLSON#6495,leave,The Poop(ing) Deck,1643000634.1473696,2022-01-24T05:03:54.147419
JOSH CARLSON#6495,join,Study Bar 4,1643000634.147531,2022-01-24T05:03:54.147552
AllRickyBobby#5706,leave,Study Bar 4,1643001456.146378,2022-01-24T05:17:36.146417
Liam Straub#3257,leave,Study Bar 4,1643007347.7572947,2022-01-24T06:55:47.757342
tomlins212#4429,leave,Study Bar 4,1643007348.153476,2022-01-24T06:55:48.153522
jazzy#0143,leave,Study Bar 4,1643007350.7843347,2022-01-24T06:55:50.784381
JOSH CARLSON#6495,leave,Study Bar 4,1643009214.6338584,2022-01-24T07:26:54.633901
donwersa#8598,join,Gamer 3,1643061204.6813123,2022-01-24T21:53:24.681357
Liam Straub#3257,join,Gamer 3,1643061660.0046406,2022-01-24T22:01:00.004784
Abby/Mrs. Nut#4051,join,Gamer 3,1643062345.9153564,2022-01-24T22:12:25.915398
Good Nut#6488,join,Gamer 3,1643062353.6856978,2022-01-24T22:12:33.685733
ClockworkGold#8535,join,Gamer 3,1643062712.0202909,2022-01-24T22:18:32.020332
ClockworkGold#8535,leave,Gamer 3,1643063938.9829848,2022-01-24T22:38:58.983032
jazzy#0143,join,Gamer 3,1643064542.0250392,2022-01-24T22:49:02.025081
ClockworkGold#8535,join,Gamer 3,1643067519.366778,2022-01-24T23:38:39.366822
Luke L#0751,join,Gamer 3,1643067949.4497163,2022-01-24T23:45:49.449763
AllRickyBobby#5706,join,Gamer 3,1643068601.7326167,2022-01-24T23:56:41.732657
JOSH CARLSON#6495,join,Gamer 3,1643068734.4809904,2022-01-24T23:58:54.481037
Daniel the maniel#7678,join,Gamer 3,1643068961.1210473,2022-01-25T00:02:41.121094
Peter#9962,join,Gamer 3,1643069069.834777,2022-01-25T00:04:29.834822
AllRickyBobby#5706,leave,Gamer 3,1643069081.967807,2022-01-25T00:04:41.967852
AllRickyBobby#5706,join,Gamer 3,1643069090.438877,2022-01-25T00:04:50.438920
Peter#9962,leave,Gamer 3,1643070216.5055063,2022-01-25T00:23:36.505554
Daniel the maniel#7678,leave,Gamer 3,1643070310.7909386,2022-01-25T00:25:10.790976
AllRickyBobby#5706,leave,Gamer 3,1643070734.0503285,2022-01-25T00:32:14.050375
Good Nut#6488,leave,Gamer 3,1643070989.1842124,2022-01-25T00:36:29.184259
Good Nut#6488,join,Gamer 3,1643071140.9614768,2022-01-25T00:39:00.961511
tomlins212#4429,join,Gamer 3,1643071366.5422904,2022-01-25T00:42:46.542329
Good Nut#6488,leave,Gamer 3,1643071375.9242413,2022-01-25T00:42:55.924280
donwersa#8598,leave,Gamer 3,1643071398.6449647,2022-01-25T00:43:18.644993
Tangent#0184,join,Gamer 3,1643071427.2683382,2022-01-25T00:43:47.268385
Luke L#0751,leave,Gamer 3,1643072155.5789292,2022-01-25T00:55:55.578976
Luke L#0751,join,Asleep,1643072155.5790827,2022-01-25T00:55:55.579104
Abby/Mrs. Nut#4051,leave,Gamer 3,1643072359.4352796,2022-01-25T00:59:19.435315
Abby/Mrs. Nut#4051,join,Asleep,1643072359.4353938,2022-01-25T00:59:19.435407
Iron Horse#7419,join,Gamer 3,1643072440.2173827,2022-01-25T01:00:40.217428
Abby/Mrs. Nut#4051,leave,Asleep,1643072445.799089,2022-01-25T01:00:45.799117
Abby/Mrs. Nut#4051,join,Asleep,1643072459.6111877,2022-01-25T01:00:59.611234
Iron Horse#7419,leave,Gamer 3,1643073367.3350499,2022-01-25T01:16:07.335097
Daniel the maniel#7678,join,The Poop(ing) Deck,1643074152.4156823,2022-01-25T01:29:12.415727
AllRickyBobby#5706,join,The Poop(ing) Deck,1643074174.5355775,2022-01-25T01:29:34.535620
Annabelle B#6621,join,General,1643074319.1971738,2022-01-25T01:31:59.197219
Good Nut#6488,join,Gamer 3,1643074401.4374452,2022-01-25T01:33:21.437489
Abby/Mrs. Nut#4051,leave,Asleep,1643074444.7220027,2022-01-25T01:34:04.722049
Abby/Mrs. Nut#4051,join,Gamer 3,1643074444.722157,2022-01-25T01:34:04.722177
Annabelle B#6621,leave,General,1643075605.3553605,2022-01-25T01:53:25.355408
Luke L#0751,leave,Asleep,1643077956.3905141,2022-01-25T02:32:36.390555
Abby/Mrs. Nut#4051,leave,Gamer 3,1643078216.1221867,2022-01-25T02:36:56.122234
JOSH CARLSON#6495,leave,Gamer 3,1643078859.266456,2022-01-25T02:47:39.266493
Iron Horse#7419,join,Gamer 3,1643079791.3984368,2022-01-25T03:03:11.398482
donwersa#8598,join,Gamer 3,1643080564.0443923,2022-01-25T03:16:04.044443
donwersa#8598,leave,Gamer 3,1643081161.7897744,2022-01-25T03:26:01.789821
donwersa#8598,join,Gamer 3,1643081166.5515437,2022-01-25T03:26:06.551591
Good Nut#6488,leave,Gamer 3,1643081518.5168638,2022-01-25T03:31:58.516906
ClockworkGold#8535,leave,Gamer 3,1643081559.1527,2022-01-25T03:32:39.152744
Daniel the maniel#7678,leave,The Poop(ing) Deck,1643082456.45532,2022-01-25T03:47:36.455361
AllRickyBobby#5706,leave,The Poop(ing) Deck,1643082680.4580047,2022-01-25T03:51:20.458033
AllRickyBobby#5706,join,Gamer 3,1643082680.4580975,2022-01-25T03:51:20.458108
Iron Horse#7419,leave,Gamer 3,1643083270.7127087,2022-01-25T04:01:10.712756
Luke L#0751,join,Asleep,1643083399.0629816,2022-01-25T04:03:19.063022
Luke L#0751,leave,Asleep,1643083517.919761,2022-01-25T04:05:17.919805
AllRickyBobby#5706,leave,Gamer 3,1643084171.1961958,2022-01-25T04:16:11.196239
AllRickyBobby#5706,join,Gamer 3,1643084544.966452,2022-01-25T04:22:24.966496
tomlins212#4429,leave,Gamer 3,1643086988.0838573,2022-01-25T05:03:08.083900
tomlins212#4429,join,Gamer 3,1643087237.0528018,2022-01-25T05:07:17.052846
AllRickyBobby#5706,leave,Gamer 3,1643088656.7545054,2022-01-25T05:30:56.754554
tomlins212#4429,leave,Gamer 3,1643088946.5135665,2022-01-25T05:35:46.513609
tomlins212#4429,join,Codimg Zoney,1643088946.5137036,2022-01-25T05:35:46.513722
Liam Straub#3257,leave,Gamer 3,1643088947.9275131,2022-01-25T05:35:47.927541
Liam Straub#3257,join,Codimg Zoney,1643088947.9276047,2022-01-25T05:35:47.927615
JOSH CARLSON#6495,join,Gamer 3,1643089079.6288815,2022-01-25T05:37:59.628922
Liam Straub#3257,leave,Codimg Zoney,1643089157.2162347,2022-01-25T05:39:17.216277
Liam Straub#3257,join,Gamer 3,1643089157.2163763,2022-01-25T05:39:17.216394
tomlins212#4429,leave,Codimg Zoney,1643089160.8999202,2022-01-25T05:39:20.899966
tomlins212#4429,join,Gamer 3,1643089160.9000738,2022-01-25T05:39:20.900096
AllRickyBobby#5706,join,General,1643089314.3175058,2022-01-25T05:41:54.317533
AllRickyBobby#5706,leave,General,1643089316.918044,2022-01-25T05:41:56.918084
Luke L#0751,join,Asleep,1643090607.3867753,2022-01-25T06:03:27.386814
donwersa#8598,leave,Gamer 3,1643090661.2848887,2022-01-25T06:04:21.284941
Luke L#0751,leave,Asleep,1643090727.1914732,2022-01-25T06:05:27.191521
Tangent#0184,leave,Gamer 3,1643092423.8886902,2022-01-25T06:33:43.888736
tomlins212#4429,leave,Gamer 3,1643092721.9418242,2022-01-25T06:38:41.941873
Liam Straub#3257,leave,Gamer 3,1643092722.664248,2022-01-25T06:38:42.664293
jazzy#0143,leave,Gamer 3,1643092723.621596,2022-01-25T06:38:43.621642
JOSH CARLSON#6495,leave,Gamer 3,1643098148.2487967,2022-01-25T08:09:08.248837
Abby/Mrs. Nut#4051,join,General,1643134462.2397163,2022-01-25T18:14:22.239765
Good Nut#6488,join,General,1643135895.5335262,2022-01-25T18:38:15.533572
MaxDeVos#0202,join,Study Bar 4,1643137444.1050916,2022-01-25T19:04:04.105137
Colton R#7712,join,Study Bar 4,1643137446.388325,2022-01-25T19:04:06.388363
MaxDeVos#0202,leave,Study Bar 4,1643137595.3007114,2022-01-25T19:06:35.300758
Colton R#7712,leave,Study Bar 4,1643137595.54704,2022-01-25T19:06:35.547088
Good Nut#6488,leave,General,1643139079.5851045,2022-01-25T19:31:19.585148
Good Nut#6488,join,General,1643139083.9957643,2022-01-25T19:31:23.995809
Good Nut#6488,leave,General,1643139329.0006504,2022-01-25T19:35:29.000698
Good Nut#6488,join,General,1643139334.2409227,2022-01-25T19:35:34.240963
MaxDeVos#0202,join,Gamer 3,1643140115.223524,2022-01-25T19:48:35.223570
Good Nut#6488,leave,General,1643141156.4866855,2022-01-25T20:05:56.486725
Good Nut#6488,join,General,1643141159.169527,2022-01-25T20:05:59.169572
Annabelle B#6621,join,Gamer 3,1643142847.6175601,2022-01-25T20:34:07.617606
Annabelle B#6621,leave,Gamer 3,1643142890.6255496,2022-01-25T20:34:50.625596
Good Nut#6488,leave,General,1643143121.2569504,2022-01-25T20:38:41.256996
Good Nut#6488,join,General,1643143124.230317,2022-01-25T20:38:44.230361
MaxDeVos#0202,leave,Gamer 3,1643143211.2580614,2022-01-25T20:40:11.258090
Good Nut#6488,leave,General,1643144492.6145298,2022-01-25T21:01:32.614577
MaxDeVos#0202,join,General,1643144858.2109013,2022-01-25T21:07:38.210946
MaxDeVos#0202,leave,General,1643145286.2725277,2022-01-25T21:14:46.272570
Abby/Mrs. Nut#4051,leave,General,1643146106.6534824,2022-01-25T21:28:26.653528
Good Nut#6488,join,Gamer 3,1643147639.2761254,2022-01-25T21:53:59.276154
Abby/Mrs. Nut#4051,join,Gamer 3,1643147851.3026893,2022-01-25T21:57:31.302730
Abby/Mrs. Nut#4051,leave,Gamer 3,1643149273.5215921,2022-01-25T22:21:13.521639
Abby/Mrs. Nut#4051,join,Asleep,1643149273.52175,2022-01-25T22:21:13.521771
Abby/Mrs. Nut#4051,leave,Asleep,1643149304.0036092,2022-01-25T22:21:44.003655
Abby/Mrs. Nut#4051,join,Gamer 3,1643149304.003762,2022-01-25T22:21:44.003783
Daniel the maniel#7678,join,Gamer 3,1643150524.1452596,2022-01-25T22:42:04.145306
Daniel the maniel#7678,leave,Gamer 3,1643153046.9070084,2022-01-25T23:24:06.907061
Iron Horse#7419,join,Gamer 3,1643158828.4173672,2022-01-26T01:00:28.417413
Tangent#0184,join,Gamer 3,1643158886.2978737,2022-01-26T01:01:26.297919
Good Nut#6488,leave,Gamer 3,1643159052.9351223,2022-01-26T01:04:12.935170
Good Nut#6488,join,Asleep,1643159052.93528,2022-01-26T01:04:12.935301
JOSH CARLSON#6495,join,Gamer 3,1643159517.3853924,2022-01-26T01:11:57.385439
Daniel the maniel#7678,join,Gamer 3,1643160801.9353187,2022-01-26T01:33:21.935364
Good Nut#6488,leave,Asleep,1643160903.8863554,2022-01-26T01:35:03.886400
Good Nut#6488,join,Gamer 3,1643160903.886507,2022-01-26T01:35:03.886526
JOSH CARLSON#6495,leave,Gamer 3,1643161395.0536082,2022-01-26T01:43:15.053637
JOSH CARLSON#6495,join,Asleep,1643161395.0537045,2022-01-26T01:43:15.053716
Peter#9962,join,Gamer 3,1643161854.0986178,2022-01-26T01:50:54.098665
Peter#9962,leave,Gamer 3,1643162225.7911503,2022-01-26T01:57:05.791188
Peter#9962,join,Gamer 3,1643162230.4687176,2022-01-26T01:57:10.468760
Colton R#7712,join,Gamer 3,1643162299.7428548,2022-01-26T01:58:19.742901
Colton R#7712,leave,Gamer 3,1643162359.3438516,2022-01-26T01:59:19.343898
tomlins212#4429,join,Gamer 3,1643162784.7772584,2022-01-26T02:06:24.777302
tomlins212#4429,leave,Gamer 3,1643162787.6000495,2022-01-26T02:06:27.600097
tomlins212#4429,join,Gamer 3,1643162812.1103356,2022-01-26T02:06:52.110387
JOSH CARLSON#6495,leave,Asleep,1643163523.0988925,2022-01-26T02:18:43.098941
JOSH CARLSON#6495,join,Gamer 3,1643163523.09905,2022-01-26T02:18:43.099070
DiceMaker#0286,join,Gamer 3,1643163528.3414736,2022-01-26T02:18:48.341519
DrDooglestein#0148,join,Gamer 3,1643164150.9559965,2022-01-26T02:29:10.956038
Good Nut#6488,leave,Gamer 3,1643164270.9025657,2022-01-26T02:31:10.902611
Good Nut#6488,join,Codimg Zoney,1643164270.902715,2022-01-26T02:31:10.902735
tomlins212#4429,leave,Gamer 3,1643164272.7883098,2022-01-26T02:31:12.788356
tomlins212#4429,join,Codimg Zoney,1643164272.7884583,2022-01-26T02:31:12.788480
Tangent#0184,leave,Gamer 3,1643164273.934487,2022-01-26T02:31:13.934515
Tangent#0184,join,Codimg Zoney,1643164273.9345775,2022-01-26T02:31:13.934590
nacnud4444#1062,join,Gamer 3,1643164441.695233,2022-01-26T02:34:01.695276
JOSH CARLSON#6495,leave,Gamer 3,1643164905.4305027,2022-01-26T02:41:45.430549
JOSH CARLSON#6495,join,Gamer 3,1643164907.4988449,2022-01-26T02:41:47.498889
Daniel the maniel#7678,leave,Gamer 3,1643165161.3772821,2022-01-26T02:46:01.377328
DiceMaker#0286,leave,Gamer 3,1643165277.788588,2022-01-26T02:47:57.788633
Abby/Mrs. Nut#4051,leave,Gamer 3,1643165490.7930374,2022-01-26T02:51:30.793077
Liam Straub#3257,join,Codimg Zoney,1643165620.293089,2022-01-26T02:53:40.293133
nacnud4444#1062,leave,Gamer 3,1643165718.1570082,2022-01-26T02:55:18.157054
Annabelle B#6621,join,Gamer 3,1643166025.0863025,2022-01-26T03:00:25.086341
Peter#9962,leave,Gamer 3,1643167485.5611446,2022-01-26T03:24:45.561192
DiceMaker#0286,join,Gamer 3,1643168263.7591052,2022-01-26T03:37:43.759152
AllRickyBobby#5706,join,General,1643168368.9739528,2022-01-26T03:39:28.973982
AllRickyBobby#5706,leave,General,1643168370.1709332,2022-01-26T03:39:30.170976
DiceMaker#0286,leave,Gamer 3,1643168383.1724422,2022-01-26T03:39:43.172497
jazzy#0143,join,Codimg Zoney,1643168618.344073,2022-01-26T03:43:38.344111
Good Nut#6488,leave,Codimg Zoney,1643168685.8740795,2022-01-26T03:44:45.874120
Tangent#0184,leave,Codimg Zoney,1643173229.1761756,2022-01-26T05:00:29.176225
Tangent#0184,join,General,1643173231.3113585,2022-01-26T05:00:31.311399
Tangent#0184,leave,General,1643173232.8160388,2022-01-26T05:00:32.816082
Tangent#0184,join,Gamer 3,1643173844.685744,2022-01-26T05:10:44.685791
Peter#9962,join,Gamer 3,1643175503.041808,2022-01-26T05:38:23.041853
Liam Straub#3257,leave,Codimg Zoney,1643176035.5464075,2022-01-26T05:47:15.546454
tomlins212#4429,leave,Codimg Zoney,1643176036.3078082,2022-01-26T05:47:16.307857
jazzy#0143,leave,Codimg Zoney,1643176036.870025,2022-01-26T05:47:16.870065
0wen#3644,join,Gamer 3,1643176324.725751,2022-01-26T05:52:04.725796
DiceMaker#0286,join,Gamer 3,1643176576.3267367,2022-01-26T05:56:16.326782
Iron Horse#7419,leave,Gamer 3,1643176742.2816715,2022-01-26T05:59:02.281714
0wen#3644,leave,Gamer 3,1643176997.8193097,2022-01-26T06:03:17.819352
Peter#9962,leave,Gamer 3,1643176998.0624213,2022-01-26T06:03:18.062464
Annabelle B#6621,leave,Gamer 3,1643177004.095048,2022-01-26T06:03:24.095092
Tangent#0184,leave,Gamer 3,1643177005.042306,2022-01-26T06:03:25.042347
DiceMaker#0286,leave,Gamer 3,1643177005.44239,2022-01-26T06:03:25.442429
DrDooglestein#0148,leave,Gamer 3,1643177006.121773,2022-01-26T06:03:26.121815
JOSH CARLSON#6495,leave,Gamer 3,1643177011.9210656,2022-01-26T06:03:31.921114
MaxDeVos#0202,join,General,1643228596.383467,2022-01-26T20:23:16.383511
MaxDeVos#0202,leave,General,1643228597.5939748,2022-01-26T20:23:17.594013
Abby/Mrs. Nut#4051,join,General,1643242988.538906,2022-01-27T00:23:08.538952
Good Nut#6488,join,General,1643242999.8707085,2022-01-27T00:23:19.870745
Peter#9962,join,General,1643243037.4266894,2022-01-27T00:23:57.426740
DrDooglestein#0148,join,General,1643244314.5064478,2022-01-27T00:45:14.506494
Liam Straub#3257,join,Gamer 3,1643244328.1392052,2022-01-27T00:45:28.139246
Good Nut#6488,leave,General,1643244590.3755972,2022-01-27T00:49:50.375644
Good Nut#6488,join,Gamer 3,1643244590.375752,2022-01-27T00:49:50.375773
Tangent#0184,join,Gamer 3,1643244598.0393891,2022-01-27T00:49:58.039433
donwersa#8598,join,Gamer 3,1643244813.1581826,2022-01-27T00:53:33.158227
Luke L#0751,join,Gamer 3,1643244887.5077772,2022-01-27T00:54:47.507823
Annabelle B#6621,join,General,1643245160.0314736,2022-01-27T00:59:20.031518
donwersa#8598,leave,Gamer 3,1643245850.6023862,2022-01-27T01:10:50.602432
donwersa#8598,join,Gamer 3,1643245854.586762,2022-01-27T01:10:54.586789
Iron Horse#7419,join,General,1643246186.1822305,2022-01-27T01:16:26.182267
JOSH CARLSON#6495,join,General,1643246271.8178897,2022-01-27T01:17:51.817935
DiceMaker#0286,join,Gamer 3,1643246918.6149487,2022-01-27T01:28:38.614995
ClockworkGold#8535,join,General,1643247609.4181623,2022-01-27T01:40:09.418200
Luke L#0751,leave,Gamer 3,1643247715.8696527,2022-01-27T01:41:55.869699
tomlins212#4429,join,Gamer 3,1643248009.0082698,2022-01-27T01:46:49.008314
izzyhlx#2282,join,Study Bar 4,1643248355.9922225,2022-01-27T01:52:35.992260
Iron Horse#7419,leave,General,1643248841.7538,2022-01-27T02:00:41.753837
Iron Horse#7419,join,The Poop(ing) Deck,1643248841.753922,2022-01-27T02:00:41.753937
